"BBCF_nomem(100,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,7,1,0.99))",4,0.5107,0.8992416034669556,0.4096126255380201,0.7049554259673457,0.9026073591842888
"BBCF_nomem(100,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,7,1,0.99))",5,0.4965,0.8813376483279396,0.39872068230277186,0.7025386656719421,0.8951970840951672
"BBCF_nomem(150,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,7,1,0.99))",1,0.56915,0.8431372549019608,0.424822695035461,0.7016182740132291,0.8978678354602342
"BBCF_nomem(150,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,7,1,0.99))",2,0.58255,0.9065849923430321,0.4422535211267606,0.703233637012466,0.9043769935366753
"BBCF_nomem(150,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,7,1,0.99))",3,0.60505,0.8987341772151899,0.4364019676739283,0.7030287737937873,0.9008892893368958
"BBCF_nomem(150,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,7,1,0.99))",4,0.5953,0.9014084507042254,0.4411764705882353,0.7086574377232774,0.9057036906473707
"BBCF_nomem(150,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,7,1,0.99))",5,0.57455,0.8856526429341963,0.43354655294953803,0.7055737177054616,0.8969803349707816
"BBCF_nomem(50,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,10,1,0.99))",1,0.39685,0.6884531590413944,0.3773049645390071,0.6829654722600597,0.8814960857005718
"BBCF_nomem(50,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,10,1,0.99))",2,0.4123,0.6983154670750383,0.38873239436619716,0.6893083794409901,0.8869686480492929
"BBCF_nomem(50,20,KNNMeans,{'name': 'pearson', 'user_based': False, 'min_support': 1},QUBIC2(True,100000,10,1,0.99))",3,0.4123,0.7054085155350979,0.4005621925509487,0.7007551197266931,0.8982243793399364
